TitleID	ItemID	PageID	Title	Authors	Associations	Variants	Keywords	Collections	PublicationPlace	PublisherName	PublicationDate	StartYear	EndYear	Year	EditionStatement	LanguageName	InstitutionName	BibliographicLevelName	Volume	PageTypes	PagePrefix	PageNumber
44963	100598	32277397	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	91
44963	100598	32277398	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	92
44963	100598	32277399	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	93
44963	100598	32277400	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	94
44963	100598	32277401	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	95
44963	100598	32277402	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	96
44963	100598	32277403	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	97
44963	100598	32277404	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	98
44963	100598	32277405	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	99
44963	100598	32277406	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	100
44963	100598	32277407	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	101
44963	100598	32277408	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	102
44963	100598	32277409	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	103
44963	100598	32277410	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	104
44963	100598	32277411	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	105
44963	100598	32277412	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	106
44963	100598	32277413	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	107
44963	100598	32277414	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	108
44963	100598	32277415	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text		
44963	100598	32277416	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration		
44963	100598	32277417	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	109
44963	100598	32277418	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	110
44963	100598	32277419	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	111
44963	100598	32277420	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	112
44963	100598	32277421	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	113
44963	100598	32277422	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	114
44963	100598	32277423	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	115
44963	100598	32277424	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	116
44963	100598	32277425	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	117
44963	100598	32277426	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	118
44963	100598	32277427	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	119
44963	100598	32277428	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	120
